country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",30-03-2025 05:00,10.96782,78.080882,SO2,31,42,35
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",30-03-2025 05:00,9.865935,78.022669,PM10,54,104,82
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",30-03-2025 05:00,10.798548,79.838212,PM10,30,55,39
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",30-03-2025 05:00,10.798548,79.838212,NH3,2,2,2
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",30-03-2025 05:00,10.798548,79.838212,CO,11,18,13
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",30-03-2025 05:00,10.798548,79.838212,OZONE,10,33,16
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB",30-03-2025 05:00,11.273992,78.163545,OZONE,10,11,10
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",30-03-2025 05:00,11.4068288,76.7138973,PM2.5,73,137,93
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",30-03-2025 05:00,11.4068288,76.7138973,PM10,66,141,92
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",30-03-2025 05:00,13.164544,80.26285,PM2.5,24,96,61
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",30-03-2025 05:00,13.164544,80.26285,OZONE,22,34,23
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",30-03-2025 05:00,12.9533,80.2357,PM2.5,49,127,72
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",30-03-2025 05:00,12.9533,80.2357,CO,32,44,39
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",30-03-2025 05:00,13.0052189,80.2398125,NO2,13,17,14
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",30-03-2025 05:00,13.0052189,80.2398125,OZONE,43,55,44
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",30-03-2025 05:00,11.0328,77.0349,PM2.5,54,157,84
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",30-03-2025 05:00,11.0328,77.0349,NO2,8,11,9
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",30-03-2025 05:00,10.942451,76.978996,NH3,NA,NA,NA
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",30-03-2025 05:00,10.942451,76.978996,SO2,19,20,19
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",30-03-2025 05:00,10.358535,77.984321,NH3,1,1,1
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",30-03-2025 05:00,10.358535,77.984321,OZONE,2,9,6
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",30-03-2025 05:00,12.864618,79.659968,PM2.5,7,82,38
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",30-03-2025 05:00,25.196024,75.855668,PM10,74,197,134
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",30-03-2025 05:00,25.196024,75.855668,NH3,4,72,20
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",30-03-2025 05:00,25.196024,75.855668,OZONE,3,99,12
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",30-03-2025 05:00,25.14389,75.821256,PM2.5,50,303,118
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",30-03-2025 05:00,25.14389,75.821256,CO,5,104,42
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",30-03-2025 05:00,27.213494,73.734444,PM2.5,13,318,76
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",30-03-2025 05:00,27.213494,73.734444,NH3,3,10,5
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",30-03-2025 05:00,26.215415,73.070156,CO,12,68,48
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",30-03-2025 05:00,26.215415,73.070156,OZONE,22,94,26
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",30-03-2025 05:00,26.506177,77.025989,PM2.5,6,57,25
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",30-03-2025 05:00,26.506177,77.025989,PM10,70,142,106
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",30-03-2025 05:00,26.506177,77.025989,OZONE,4,147,29
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",30-03-2025 05:00,12.8777316,80.0834807,PM10,NA,NA,NA
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",30-03-2025 05:00,12.8777316,80.0834807,NH3,2,2,2
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",30-03-2025 05:00,12.8777316,80.0834807,CO,20,20,20
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",30-03-2025 05:00,13.1278,80.2642,PM2.5,19,78,46
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",30-03-2025 05:00,26.268249,73.0193853,NO2,6,31,13
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",30-03-2025 05:00,26.268249,73.0193853,SO2,3,9,6
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",30-03-2025 05:00,26.29581,73.082283,NO2,6,98,30
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",30-03-2025 05:00,26.215415,73.070156,PM10,55,450,163
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",30-03-2025 05:00,11.258242,77.552761,CO,47,50,49
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",30-03-2025 05:00,11.258242,77.552761,OZONE,6,9,7
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",30-03-2025 05:00,10.423417,78.784889,SO2,12,13,13
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",30-03-2025 05:00,9.36399,78.831977,PM10,42,119,82
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",30-03-2025 05:00,9.36399,78.831977,SO2,7,18,13
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",30-03-2025 05:00,9.36399,78.831977,OZONE,13,15,14
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",30-03-2025 05:00,12.952707,79.30394,PM2.5,NA,NA,NA
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",30-03-2025 05:00,12.952707,79.30394,PM10,NA,NA,NA
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",30-03-2025 05:00,12.952707,79.30394,OZONE,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",30-03-2025 05:00,11.679111,78.125052,PM10,70,115,86
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",30-03-2025 05:00,12.909494,79.131861,OZONE,2,53,35
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",30-03-2025 05:00,9.559382,77.948828,NO2,19,19,19
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB",30-03-2025 05:00,9.559382,77.948828,SO2,19,19,19
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",30-03-2025 05:00,17.460103,78.334361,PM10,76,114,96
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",30-03-2025 05:00,17.460103,78.334361,NH3,4,11,7
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",30-03-2025 05:00,17.5184,78.278777,NO2,8,123,20
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",30-03-2025 05:00,17.5316895,78.218939,NH3,1,2,1
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",30-03-2025 05:00,28.964949,77.278761,SO2,NA,NA,NA
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",30-03-2025 05:00,28.964949,77.278761,OZONE,13,57,18
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",30-03-2025 05:00,28.359581,79.414455,PM2.5,3,7,5
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",30-03-2025 05:00,28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",30-03-2025 05:00,28.38910936,79.42963708,NH3,1,1,1
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",30-03-2025 05:00,28.406963,77.849831,NH3,5,14,8
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",30-03-2025 05:00,28.406963,77.849831,CO,23,63,38
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",30-03-2025 05:00,17.585705,78.126199,PM2.5,62,81,72
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",30-03-2025 05:00,17.585705,78.126199,PM10,86,111,101
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",30-03-2025 05:00,17.585705,78.126199,NH3,3,4,4
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",30-03-2025 05:00,17.585705,78.126199,SO2,11,16,13
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",30-03-2025 05:00,17.544899,78.486949,OZONE,15,41,25
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",30-03-2025 05:00,17.429398,78.569354,NO2,11,15,12
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",30-03-2025 05:00,17.37206,78.50864,SO2,18,23,19
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",30-03-2025 05:00,27.19865833,78.00598056,CO,24,32,28
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",30-03-2025 05:00,27.19865833,78.00598056,OZONE,38,98,45
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",30-03-2025 05:00,27.19412,77.96237,NO2,31,32,31
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",30-03-2025 05:00,27.19412,77.96237,SO2,14,18,15
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",30-03-2025 05:00,27.169338,78.03582,SO2,36,53,43
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",30-03-2025 05:00,27.169338,78.03582,OZONE,4,113,23
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",30-03-2025 05:00,27.19862,77.92066,PM2.5,20,36,28
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",30-03-2025 05:00,10.7654824,79.1389968,PM2.5,53,128,72
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",30-03-2025 05:00,10.7654824,79.1389968,NH3,2,2,2
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",30-03-2025 05:00,8.728442,77.6962,PM10,16,32,23
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",30-03-2025 05:00,11.0973603,77.3228673,PM10,8,139,75
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",30-03-2025 05:00,12.909494,79.131861,CO,15,16,16
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",30-03-2025 05:00,17.417094,78.457437,PM2.5,58,91,79
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",30-03-2025 05:00,17.349694,78.451437,NO2,51,147,107
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",30-03-2025 05:00,17.349694,78.451437,OZONE,21,27,23
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",30-03-2025 05:00,27.23711,78.01936,NH3,1,2,1
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",30-03-2025 05:00,11.258242,77.552761,PM2.5,35,64,47
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",30-03-2025 05:00,11.258242,77.552761,PM10,40,82,64
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",30-03-2025 05:00,11.258242,77.552761,NO2,2,4,3
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",30-03-2025 05:00,27.106972,78.000111,NH3,5,5,5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",30-03-2025 05:00,27.19865833,78.00598056,PM2.5,22,70,51
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",30-03-2025 05:00,28.685382,77.453839,OZONE,37,69,45
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",30-03-2025 05:00,28.6603346,77.3572563,PM2.5,17,54,32
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",30-03-2025 05:00,28.47272,77.482,PM2.5,12,25,20
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",30-03-2025 05:00,28.47272,77.482,NO2,2,27,13
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",30-03-2025 05:00,28.47272,77.482,NH3,5,6,6
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",30-03-2025 05:00,28.47272,77.482,SO2,8,18,14
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",30-03-2025 05:00,28.557054,77.453663,PM2.5,27,329,108
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",30-03-2025 05:00,28.557054,77.453663,NO2,32,72,48
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",30-03-2025 05:00,29.06351,77.709723,PM2.5,14,64,40
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",30-03-2025 05:00,29.06351,77.709723,NH3,9,12,11
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",30-03-2025 05:00,29.06351,77.709723,CO,32,84,72
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",30-03-2025 05:00,28.83526,78.7446,CO,22,32,31
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",30-03-2025 05:00,28.83526,78.7446,OZONE,15,57,22
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",30-03-2025 05:00,28.840739,78.697531,PM2.5,14,33,26
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",30-03-2025 05:00,28.856664,78.772638,OZONE,17,29,18
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",30-03-2025 05:00,28.849399,78.742362,NO2,24,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",30-03-2025 05:00,28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",30-03-2025 05:00,28.849399,78.742362,CO,12,20,20
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",30-03-2025 05:00,26.86812,81.005119,PM2.5,92,223,144
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",30-03-2025 05:00,26.906111,80.948222,NO2,32,59,44
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",30-03-2025 05:00,26.906111,80.948222,NH3,3,21,14
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",30-03-2025 05:00,26.83399722,80.8917361,NH3,9,18,13
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",30-03-2025 05:00,28.999264,77.7590354,CO,14,26,24
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",30-03-2025 05:00,27.168897,78.37696,SO2,21,28,25
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",30-03-2025 05:00,27.168897,78.37696,CO,12,26,21
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",30-03-2025 05:00,27.168897,78.37696,OZONE,3,6,3
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",30-03-2025 05:00,28.840739,78.697531,NO2,14,21,17
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",30-03-2025 05:00,28.856664,78.772638,PM10,49,111,78
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",30-03-2025 05:00,28.725645,77.749675,NH3,7,9,8
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",30-03-2025 05:00,28.725645,77.749675,CO,29,49,44
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",30-03-2025 05:00,28.802625,78.753728,NO2,27,28,27
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",30-03-2025 05:00,22.7605581,88.3617589,SO2,14,30,19
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",30-03-2025 05:00,22.7605581,88.3617589,CO,56,101,76
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",30-03-2025 05:00,23.567923,87.306843,PM10,125,410,222
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",30-03-2025 05:00,23.508764,87.35444,PM2.5,38,317,136
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",30-03-2025 05:00,23.508764,87.35444,NO2,26,159,85
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",30-03-2025 05:00,23.508764,87.35444,OZONE,5,113,9
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",30-03-2025 05:00,22.06047,88.109737,PM10,44,137,97
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",30-03-2025 05:00,25.262326,82.995408,CO,2,16,14
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",30-03-2025 05:00,25.32393,82.99687,OZONE,2,16,3
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",30-03-2025 05:00,27.571409,77.655757,PM2.5,11,25,14
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",30-03-2025 05:00,27.571409,77.655757,PM10,38,262,117
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",30-03-2025 05:00,27.571409,77.655757,NH3,1,2,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",30-03-2025 05:00,27.571409,77.655757,SO2,28,32,29
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",30-03-2025 05:00,30.269444,78.044167,CO,6,20,16
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",30-03-2025 05:00,23.685297,86.945968,NH3,2,7,4
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",30-03-2025 05:00,23.697936,86.944395,PM2.5,36,300,130
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",30-03-2025 05:00,23.697936,86.944395,PM10,80,214,147
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",30-03-2025 05:00,23.697936,86.944395,NO2,13,77,36
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",30-03-2025 05:00,28.5898,77.3101,CO,31,72,63
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",30-03-2025 05:00,28.56923,77.393848,PM2.5,23,84,49
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",30-03-2025 05:00,28.56923,77.393848,PM10,71,125,102
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",30-03-2025 05:00,25.425602,81.917152,NO2,6,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",30-03-2025 05:00,25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",30-03-2025 05:00,25.425602,81.917152,SO2,30,33,31
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",30-03-2025 05:00,25.3505986,82.9083074,OZONE,26,31,28
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",30-03-2025 05:00,25.301778,82.996789,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",30-03-2025 05:00,25.301778,82.996789,CO,2,21,19
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",30-03-2025 05:00,25.262326,82.995408,PM10,40,112,69
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",30-03-2025 05:00,25.262326,82.995408,SO2,24,26,24
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",30-03-2025 05:00,25.494,81.863,SO2,19,25,21
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",30-03-2025 05:00,25.44919916,81.82735986,NH3,8,16,10
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",30-03-2025 05:00,25.44919916,81.82735986,OZONE,11,16,12
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",30-03-2025 05:00,25.3505986,82.9083074,PM10,15,62,39
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",30-03-2025 05:00,28.802625,78.753728,CO,26,32,28
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",30-03-2025 05:00,28.5447608,77.3231257,PM10,50,120,72
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",30-03-2025 05:00,28.5447608,77.3231257,OZONE,33,91,41
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",30-03-2025 05:00,28.6245479,77.3577104,OZONE,29,53,34
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",30-03-2025 05:00,28.5898,77.3101,PM10,11,36,22
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",30-03-2025 05:00,23.697936,86.944395,CO,6,72,60
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",30-03-2025 05:00,22.6025571,88.3105664,PM10,61,233,129
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",30-03-2025 05:00,22.6025571,88.3105664,NO2,14,121,36
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",30-03-2025 05:00,22.6025571,88.3105664,NH3,3,7,4
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",30-03-2025 05:00,22.611968,88.347422,PM2.5,67,273,137
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",30-03-2025 05:00,22.5687319,88.2797276,OZONE,15,99,20
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",30-03-2025 05:00,22.5367507,88.3638022,SO2,2,25,11
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",30-03-2025 05:00,22.5367507,88.3638022,CO,18,76,22
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",30-03-2025 05:00,22.5367507,88.3638022,OZONE,12,93,19
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",30-03-2025 05:00,22.58157048,88.41002457,PM10,56,102,82
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",30-03-2025 05:00,22.58157048,88.41002457,OZONE,14,86,18
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",30-03-2025 05:00,22.627847,88.380669,PM2.5,63,326,104
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",30-03-2025 05:00,22.627847,88.380669,NO2,19,36,26
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",30-03-2025 05:00,22.627847,88.380669,NH3,9,9,9
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",30-03-2025 05:00,22.51106,88.35142,PM10,54,119,83
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",30-03-2025 05:00,22.5448082,88.3403691,NH3,4,5,5
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",30-03-2025 05:00,26.6879226,88.4152495,NO2,18,25,22
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",30-03-2025 05:00,26.6879226,88.4152495,CO,32,103,64
India,Assam,Silchar,"Tarapur, Silchar - PCBA",30-03-2025 05:00,24.82827,92.79525,NO2,12,16,14
India,Assam,Silchar,"Tarapur, Silchar - PCBA",30-03-2025 05:00,24.82827,92.79525,NH3,1,2,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",30-03-2025 05:00,24.82827,92.79525,SO2,6,17,9
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-03-2025 05:00,26.987634,94.636574,PM2.5,48,92,68
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-03-2025 05:00,26.987634,94.636574,NO2,61,69,64
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-03-2025 05:00,26.987634,94.636574,NH3,3,5,4
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-03-2025 05:00,26.987634,94.636574,OZONE,1,3,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",30-03-2025 05:00,25.5626095,84.663264,NO2,5,8,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",30-03-2025 05:00,25.5626095,84.663264,NH3,1,1,1
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",30-03-2025 05:00,25.5626095,84.663264,OZONE,33,138,64
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",30-03-2025 05:00,24.75746,84.366208,PM2.5,22,324,174
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",30-03-2025 05:00,24.75746,84.366208,SO2,7,16,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",30-03-2025 05:00,25.42742023,86.13886079,SO2,11,88,38
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",30-03-2025 05:00,14.675886,77.593027,PM2.5,60,76,69
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",30-03-2025 05:00,14.675886,77.593027,OZONE,22,73,35
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",30-03-2025 05:00,13.20488,79.097889,PM2.5,74,140,104
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",30-03-2025 05:00,16.9872867,81.7363176,PM2.5,47,92,64
